LigandID,name,nHBAcc,nHBDon,Lipinski,SLogP,MW,pIC50,MW_violent,LogP_violent,NumHDonors_violent,NumHAcceptors_violent,Ro5_violent,SLogP_violent,nHBDon_violent,nHBAcc_violent,predicted_pic50,Residual,StdResidual
CHEMBL3697895,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5cnc(NC6CCOC6)nc45)c3)cc(C(F)(F)F)c2)CC1,10,3,0,5.085620000000004,621.278755988001,9.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.85824763708946,0.14175236291053928,0.39
CHEMBL2029989,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3)c2cc1OC,8,2,0,5.665200000000003,515.1416534000005,6.74,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.716621614158715,0.023378385841285265,0.06
CHEMBL3946440,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3nccs3)ccc2[nH]1,7,3,1,3.0471000000000004,435.1001250240005,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.110952919080131,-0.11095291908013127,-0.3
CHEMBL3641088,COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)c2n1,8,2,0,4.825520000000004,511.1943576680007,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.807673899399214,-0.10767389939921479,-0.3
CHEMBL3892757,COc1ncc(-c2cc(NC(=O)c3ccnc(C(C)(C)C#N)c3)cnc2C)cc1N1CCOCC1,8,1,1,3.745700000000003,472.2222887560008,7.87,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.922953508409417,-0.05295350840941726,-0.15
CHEMBL3659939,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,9,3,0,5.8159200000000055,631.2940737920013,6.82,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.680098572219591,0.13990142778040937,0.38
CHEMBL2336807,CN(C)CCOc1ccc(-c2nc(-c3ccc4cc(F)ccc4c3)c(-c3ccncc3)[nH]2)cc1,4,1,0,6.0384000000000055,452.2012396400007,5.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.17696048193441,-0.17696048193440994,-0.49
CHEMBL521337,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,6,4,0,4.542900000000003,514.1576378120005,6.07,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.617992414933176,-0.5479924149331756,-1.5
CHEMBL3906156,Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,4,3,1,2.9945000000000013,370.1429758160005,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.147690275070743,-0.14769027507074295,-0.41
CHEMBL1822254,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(OCC4COC4)c3c2)c1F,7,3,1,2.665300000000001,481.1231462120006,8.38,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.157965545901247,0.222034454098754,0.61
CHEMBL3651672,CC(C)(C)c1nc(-c2ccnc(N)n2)c(-c2cc(F)cc(NS(=O)(=O)c3c(F)cccc3F)c2Cl)[nH]1,6,3,0,5.284900000000003,536.1009072200005,9.59,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,9.17154750485546,0.41845249514453897,1.15
CHEMBL3694049,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(NCc3ccncc3)nc12,9,4,0,5.332220000000003,545.1899409840008,7.09,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.483165492734515,-0.3931654927345152,-1.08
CHEMBL3910983,O=C(Nc1cccc(OC(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1F,5,3,0,5.904100000000003,490.1264179360005,8.03,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.93745006922092,0.09254993077907958,0.25
CHEMBL3697778,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N(C)CCN(C)C)nc12,8,2,0,4.740720000000004,524.2259921440009,8.4,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.55326770929249,-0.15326770929248923,-0.42
CHEMBL3982369,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3[C@@H](C)C(=O)OC3CCCCC3)ccc2[nH]1,7,3,1,3.6548000000000016,492.2008846160008,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.234907716360357,-0.23490771636035657,-0.64
CHEMBL488271,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,7,2,1,3.8887700000000014,455.1415959120006,5.08,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.405296533447956,-0.32529653344795584,-0.89
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,3,1,1,4.682200000000004,377.0998113520005,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.060037155464499,-0.06003715546449939,-0.16
CHEMBL4069743,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3F)CC2)ncn1,5,3,0,5.252200000000003,507.1085153760006,7.41,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.164050321796485,0.2459496782035151,0.68
CHEMBL4457019,CN(C)C(=O)c1cc(Oc2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2)ccc1N,4,2,0,5.687400000000004,477.1067038080005,5.38,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.179110227096507,-0.7991102270965067,-2.19
CHEMBL4530882,COc1ccc(/N=N/c2ccc(F)c(C(=O)Nc3cnc4[nH]nc(OC)c4c3)c2F)cc1,7,2,1,4.921000000000002,438.1251948120005,7.04,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.406909326630228,0.6330906733697717,1.74
CHEMBL3651675,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(N)n2)c1Cl,6,3,1,3.9375000000000018,450.1041007800007,9.7,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.323865512581929,0.37613448741807076,1.03
CHEMBL1091686,O=C(Nc1cccc(-c2ccnc3cc(-c4ccnc(NCCN5CCCC5)c4)nn23)c1)c1cccc(C(F)(F)F)c1,7,2,0,6.237100000000004,571.2307431760009,7.17,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.194908444154213,-0.024908444154212894,-0.07
CHEMBL569768,CCN1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(OC)c4)c(-c4ccncc4)nn13)C2,6,0,0,5.850600000000007,473.1982381960008,7.36,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.4049590742756575,-0.04495907427565715,-0.12
CHEMBL3661209,COc1cc(-c2ccc3ncnc(Nc4ccc(O)cc4)c3c2)ccc1O,6,3,1,4.460200000000003,359.1269914040004,6.265000000000001,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.869090515633268,0.395909484366733,1.09
CHEMBL3937760,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,8,1,0,5.000820000000005,515.246729676001,8.22,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.09340352336689,0.1265964766331109,0.35
CHEMBL1093104,CN1CCN(c2cc3nccc(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)n3n2)CC1,6,1,1,4.419200000000004,480.1885440160007,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.453790758505027,-0.45379075850502737,-1.25
CHEMBL3407504,CNc1ncc2ccc(Oc3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)cc2n1,9,2,0,5.741820000000006,556.2222887560008,6.52,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.464561891790527,0.05543810820947215,0.15
CHEMBL3910040,COC(=O)NCCn1cc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)cc(N2CCOCC2)c1=O,7,2,0,4.287420000000003,558.2090046880008,7.91,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.78691007084782,0.12308992915218031,0.34
CHEMBL3925138,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3cc(Br)ccc3F)cc2[nH]1,5,3,0,5.126100000000003,510.0338953120005,7.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.967832392717487,0.032167607282513444,0.09
CHEMBL3729254,CC(C)c1ccc(S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncncc34)c2F)cc1,5,2,1,4.391300000000003,456.10676787600056,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.01399005191913,-0.013990051919130053,-0.04
CHEMBL1278218,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1,7,1,1,4.894300000000003,498.2280428320009,8.92,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.855670846346763,0.06432915365323666,0.18
CHEMBL3697804,Cc1ccc(C(=O)NC2CCCCC2)cc1Nc1ncnc2cnc(N3CCCC3)nc12,7,2,1,4.134520000000003,431.2433585480009,4.82,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.104130418853337,-0.2841304188533371,-0.78
CHEMBL1822076,CCCS(=O)(=O)Nc1ccc(OC)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,7,3,1,2.518200000000001,437.1169179600006,5.59,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.605648415335824,-1.015648415335824,-2.79
CHEMBL3732214,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NC(C)=O)nc2)c1F,5,3,1,3.2365000000000013,428.0721319560005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.058104829652358,-0.05810482965235764,-0.16
CHEMBL1824069,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC,8,2,0,5.368800000000005,463.1855689000007,6.92,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.801313651016772,0.1186863489832275,0.33
CHEMBL3694130,COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3Cl)c2n1,10,2,0,4.437200000000003,510.1894644040008,8.3,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.56759876607827,-0.2675987660782688,-0.73
CHEMBL3904804,O=C(Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)ccc2[nH]1)OCCN1CCCCC1,6,3,0,5.243600000000004,563.1735602440008,7.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.995983273287056,0.004016726712944063,0.01
CHEMBL520111,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc2ccccc2n1,4,2,0,5.461620000000004,450.1303604440005,4.98,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.830838253007097,-0.8508382530070966,-2.34
CHEMBL3929784,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3ccc(Cl)c(Cl)c3)ccc2[nH]1,5,3,1,4.901800000000002,482.0548603520005,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.96862013327506,0.031379866724940086,0.09
CHEMBL4060505,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ccc3c2)c1F)c1cccc(Cl)c1,3,2,1,4.695100000000002,443.03068174400033,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.579615420798176,-0.5796154207981763,-1.59
CHEMBL4579609,COc1n[nH]c2ncc(-c3cn(-c4c(F)ccc(NS(=O)(=O)c5cccc(C#N)c5)c4F)nn3)cc12,9,2,0,3.164880000000001,508.0877637480005,6.33,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.742298830773446,-0.4122988307734463,-1.13
CHEMBL1231605,c1ccc(Nc2c[nH]c3ncccc23)cc1,2,2,1,3.3065000000000007,209.095297352,4.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.519864366538208,-0.5198643665382079,-1.43
CHEMBL3651680,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(NC)n2)c1Cl,6,3,1,4.397000000000003,464.1197508440008,9.96,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.211408803743574,0.7485911962564273,2.06
CHEMBL3643294,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,11,2,0,4.113700000000003,606.3179204560012,8.52,Violent,0.0,0.0,1.0,2,Non-violent,Non-violent,Violent,8.727288479743645,-0.20728847974364584,-0.57
CHEMBL4545914,Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1NC(=O)C1(c2ncnc3[nH]ccc23)CC1,4,3,1,4.842320000000003,445.13055256000064,8.92,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.499356422764507,0.4206435772354933,1.15
CHEMBL3959805,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,4,3,0,6.538600000000002,490.1019527760005,7.95,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.830221597729817,0.11977840227018355,0.33
CHEMBL3928581,Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccnc(N2CCOCC2)c1,5,1,1,4.559720000000004,442.1616605720006,8.91,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.552870253636758,0.3571297463632419,0.98
CHEMBL3702561,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C)CC4)ncc32)c1F,9,1,0,3.837800000000003,556.218049640001,8.4,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.679193141240212,0.7208068587597882,1.98
CHEMBL513562,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(F)(F)F)c2)n3C)ccn1,6,2,1,4.882600000000003,441.1412594760005,8.1,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.261189895523668,0.8388101044763321,2.3
CHEMBL2392473,CCOC(=O)c1sc(NC(=O)c2ccc(OCC)cc2)c(C#N)c1C,6,1,1,3.755900000000002,358.09872805600054,5.94,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.684435020020545,0.2555649799794555,0.7
CHEMBL1950894,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(OC)cc4)ncc3c2)ccn1,7,2,1,3.9289000000000014,401.1487894680006,6.41,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.296830067720412,0.11316993227958783,0.31
CHEMBL1668904,Cc1nc2cnccn2c1Nc1ccc(Cl)cc1,4,1,1,3.4347200000000013,258.06722403200007,5.92,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.433805294084859,0.4861947059151408,1.33
CHEMBL3354844,O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccoc1,8,3,1,3.8305000000000016,469.0768647160005,9.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.006977021731872,0.9930229782681277,2.73
CHEMBL482680,COc1cc(Nc2cncc(Oc3cccnc3)n2)cc(OC)c1OC,8,1,1,3.433300000000002,354.13280505600045,4.35,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.679203789404654,-0.3292037894046542,-0.9
CHEMBL3930091,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3C(C)c3sccc3Cl)ccc2[nH]1,6,3,1,4.866500000000003,482.0815537680006,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.840027515969383,-0.8400275159693829,-2.31
CHEMBL598652,Cc1cc(C(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(C)n1,5,3,1,2.94272,363.1331394040005,4.05,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.254781974060881,-0.2047819740608814,-0.56
CHEMBL1822106,O=C(Nc1cnc2[nH]ccc2c1)c1c(F)ccc(NS(=O)(=O)C2CC2)c1F,4,3,1,2.9975000000000005,392.07546774800034,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.054715086043185,-0.05471508604318487,-0.15
CHEMBL3955364,COCCNc1cncc(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3C)nn2)c1,9,2,1,4.233820000000003,475.23318778800086,7.8,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.8214093201272465,-0.021409320127246723,-0.06
CHEMBL3946466,Cc1ccc(NC(=O)c2cccc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,9,1,0,2.7810200000000007,537.2045900920009,8.62,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.513067073323883,0.10693292667611587,0.29
CHEMBL3694115,COc1ccc(NC(=O)c2ccc(C(F)(F)F)c(Nc3ncnc4cnc(NCCN(C)C)nc34)c2)cc1C(F)(F)F,9,3,0,5.435400000000004,594.1926413280008,5.65,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.214342020599394,-0.5643420205993932,-1.55
CHEMBL3921633,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3C(C)c3cc(Br)cs3)ccc2[nH]1,6,3,0,4.975600000000003,526.0310381880006,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.018622299340368,-0.018622299340368187,-0.05
CHEMBL3641202,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(NCCCN(C)C)nc12,10,3,0,4.3732200000000025,503.27572129600105,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.668236397151269,0.3317636028487314,0.91
CHEMBL3661259,COc1cc(-c2ccc3ncnc(Nc4cccc5nn[nH]c45)c3c2)ccc1O,7,3,1,4.025900000000002,384.1334737520005,6.165,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.15683629167871,0.008163708321290208,0.02
CHEMBL3895867,CN1CCN(CCCOC(=O)Nc2nc3ccc(C4(O)c5ccccc5C(=O)N4c4ccc(F)cc4)cc3[nH]2)CC1,7,3,0,3.741800000000002,558.2390816920008,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.86519606783299,0.13480393216701003,0.37
CHEMBL3661305,Oc1cccc(Nc2ncnc3ccc(-c4ccccc4)cc23)c1,4,2,1,4.746000000000003,313.1215121000004,6.685,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.322601596950847,0.36239840304915294,1.0
CHEMBL3732618,CCCS(=O)(=O)Nc1cccc(C(=O)c2c[nH]c3ncnc(OC)c23)c1F,6,2,1,2.4883000000000006,392.0954542440005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.0550451838553565,-0.055045183855356505,-0.15
CHEMBL3944834,Cc1c(Cl)cccc1N1C(=O)c2ccccc2C1(O)c1ccc2c(c1)NC(=O)CO2,4,2,1,3.833120000000004,420.0876847040004,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.514908290533308,0.4850917094666922,1.33
CHEMBL3952670,O=C(Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1)OCC1CCNCC1,6,4,0,3.9604000000000017,511.2219544080008,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.992508685345363,0.007491314654637371,0.02
CHEMBL3910380,CCOc1ncc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)cc1N1CCOCC1,5,1,0,5.563420000000005,485.19262635200073,8.6,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,8.784238136624023,-0.18423813662402289,-0.51
CHEMBL3978172,O=C1COc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(OC(F)(F)F)c3)cc2N1,5,2,1,3.7699000000000016,456.0933062400004,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.466945465890004,-0.46694546589000385,-1.28
CHEMBL482893,COc1cc(Nc2cncc(Oc3ccc4c(c3)OC(=O)CC4)n2)cc(OC)c1OC,9,1,1,3.8899000000000026,423.14303539200057,4.36,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.578870805328623,-0.21887080532862235,-0.6
CHEMBL3641035,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5cnc(N(C)CC6CCCCO6)nc45)c3)cc(C(F)(F)F)c2)CC1,10,2,0,5.890120000000006,663.3257061800011,7.6,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.000355270051063,-0.4003552700510635,-1.1
CHEMBL3966137,COCCNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,8,2,0,4.652600000000003,582.0951531440006,7.3,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.658722922141218,-0.3587229221412178,-0.98
CHEMBL3582388,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ccc3c2)c1F)c1cccnc1,4,2,1,3.436700000000001,410.0649030640004,7.32,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.239915175233312,0.0800848247666881,0.22
CHEMBL3694163,Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCCF)nc12,8,3,0,5.720120000000005,568.2322203960009,9.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.939555136563518,0.06044486343648181,0.17
CHEMBL4646680,O=S(=O)(NCCCNc1nccc(-n2ccc3cccnc32)n1)c1cccc(Br)c1,7,2,1,3.358500000000002,486.0473569480006,6.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.481486312646062,-0.1814863126460624,-0.5
CHEMBL3731850,O=C(c1c(F)ccc(NS(=O)(=O)c2ccc(F)cc2)c1F)c1c[nH]c2ncncc12,5,2,1,3.407000000000001,432.0503958720004,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.974855301019511,0.025144698980488656,0.07
CHEMBL3946213,O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc(-c4ccccc4)no3)ccnc2N1,7,1,1,4.450600000000003,438.13280505600056,8.49,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.832551212414852,0.6574487875851478,1.81
CHEMBL3945363,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCCOCC3)c2)nn1,9,1,0,4.402220000000003,501.2488378520009,7.8,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.790230978692448,0.00976902130755164,0.03
CHEMBL3977336,CCN(CC)CCCC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,5,3,0,4.472800000000003,511.2583399160009,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.975118746490404,0.024881253509596135,0.07
CHEMBL3689904,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,9,3,0,4.076920000000002,537.2212411120009,8.3,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.947112132276501,0.3528878677235001,0.97
CHEMBL4070430,CNS(=O)(=O)c1ccc(S(=O)(=O)C(C)C)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,9,3,1,3.1024000000000003,496.0754228320007,6.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.1741199490110965,0.1258800509889033,0.35
CHEMBL3910713,N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1Cl,5,3,0,5.530580000000002,465.1003953040005,7.96,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.331361590633887,0.628638409366113,1.73
CHEMBL3697807,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,9,2,0,3.889720000000003,523.2055910480008,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.803821298976818,0.19617870102318236,0.54
CHEMBL3927204,O=C1COc2ccc(C3(O)c4ccccc4C(=O)N3c3ccc(Cl)cc3)cc2N1,4,2,1,3.524700000000002,406.0720346400004,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.1623916845774565,-0.16239168457745645,-0.45
CHEMBL490455,COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,5,4,1,4.714900000000001,459.1154386520005,7.92,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.371613873987785,0.5483861260122147,1.51
CHEMBL484967,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,4,2,1,3.4913000000000016,333.18411235600064,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.357997978439472,-0.3579979784394718,-0.98
CHEMBL3661306,COc1cc(-c2ccc3ncnc(Nc4c(F)cccc4F)c3c2)ccc1O,5,2,0,5.032800000000003,379.1132331600004,6.135,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.352411816147747,-0.21741181614774696,-0.6
CHEMBL3908737,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1ccc(Cl)c(C(C)(F)F)c1,4,3,0,6.939920000000003,500.1426747160007,7.93,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.858057965697044,0.07194203430295598,0.2
CHEMBL1667919,CC(C)NC(=O)c1oc2cnccc2c1Nc1ccc(Cl)c2[nH]ncc12,5,3,1,4.239300000000002,369.0992524320005,8.57,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.187267033722488,0.3827329662775121,1.05
